Entity,Code,Year,freeassoc_vdem_owid,freeassoc_vdem_high_owid,freeassoc_vdem_low_owid
Germany,DEU,1796,0.062,0.112,0.033
Germany,DEU,1797,0.062,0.112,0.033
Germany,DEU,1798,0.062,0.112,0.033
Germany,DEU,1799,0.062,0.112,0.033
Germany,DEU,1800,0.062,0.112,0.033
Germany,DEU,1801,0.062,0.112,0.033
Germany,DEU,1802,0.062,0.112,0.033
Germany,DEU,1803,0.062,0.112,0.033
Germany,DEU,1804,0.062,0.112,0.033
Germany,DEU,1805,0.062,0.112,0.033
Germany,DEU,1806,0.062,0.112,0.033
Germany,DEU,1807,0.062,0.112,0.033
Germany,DEU,1808,0.062,0.112,0.033
Germany,DEU,1809,0.062,0.112,0.033
Germany,DEU,1810,0.062,0.112,0.033
Germany,DEU,1811,0.062,0.112,0.033
Germany,DEU,1812,0.062,0.112,0.033
Germany,DEU,1813,0.062,0.112,0.033
Germany,DEU,1814,0.062,0.112,0.033
Germany,DEU,1815,0.062,0.112,0.033
Germany,DEU,1816,0.062,0.112,0.033
Germany,DEU,1817,0.062,0.112,0.033
Germany,DEU,1818,0.062,0.112,0.033
Germany,DEU,1819,0.062,0.112,0.033
Germany,DEU,1820,0.062,0.112,0.033
Germany,DEU,1821,0.062,0.112,0.033
Germany,DEU,1822,0.062,0.112,0.033
Germany,DEU,1823,0.062,0.112,0.033
Germany,DEU,1824,0.062,0.112,0.033
Germany,DEU,1825,0.062,0.112,0.033
Germany,DEU,1826,0.062,0.112,0.033
Germany,DEU,1827,0.062,0.112,0.033
Germany,DEU,1828,0.062,0.112,0.033
Germany,DEU,1829,0.062,0.112,0.033
Germany,DEU,1830,0.062,0.112,0.033
Germany,DEU,1831,0.062,0.112,0.033
Germany,DEU,1832,0.062,0.112,0.033
Germany,DEU,1833,0.062,0.112,0.033
Germany,DEU,1834,0.062,0.112,0.033
Germany,DEU,1835,0.062,0.112,0.033
Germany,DEU,1836,0.062,0.112,0.033
Germany,DEU,1837,0.062,0.112,0.033
Germany,DEU,1838,0.062,0.112,0.033
Germany,DEU,1839,0.062,0.112,0.033
Germany,DEU,1840,0.062,0.112,0.033
Germany,DEU,1841,0.062,0.112,0.033
Germany,DEU,1842,0.062,0.112,0.033
Germany,DEU,1843,0.062,0.112,0.033
Germany,DEU,1844,0.062,0.112,0.033
Germany,DEU,1845,0.062,0.112,0.033
Germany,DEU,1846,0.062,0.112,0.033
Germany,DEU,1847,0.062,0.112,0.033
Germany,DEU,1848,0.57,0.681,0.458
Germany,DEU,1849,0.557,0.664,0.435
Germany,DEU,1850,0.557,0.664,0.435
Germany,DEU,1851,0.557,0.664,0.435
Germany,DEU,1852,0.557,0.664,0.435
Germany,DEU,1853,0.557,0.664,0.435
Germany,DEU,1854,0.557,0.664,0.435
Germany,DEU,1855,0.557,0.664,0.435
Germany,DEU,1856,0.557,0.664,0.435
Germany,DEU,1857,0.557,0.664,0.435
Germany,DEU,1858,0.557,0.664,0.435
Germany,DEU,1859,0.557,0.664,0.435
Germany,DEU,1860,0.557,0.664,0.435
Germany,DEU,1861,0.557,0.664,0.435
Germany,DEU,1862,0.557,0.664,0.435
Germany,DEU,1863,0.557,0.664,0.435
Germany,DEU,1864,0.557,0.664,0.435
Germany,DEU,1865,0.557,0.664,0.435
Germany,DEU,1866,0.557,0.664,0.435
Germany,DEU,1867,0.585,0.688,0.469
Germany,DEU,1868,0.58,0.681,0.465
Germany,DEU,1869,0.579,0.68,0.465
Germany,DEU,1870,0.579,0.68,0.465
Germany,DEU,1871,0.613,0.726,0.507
Germany,DEU,1872,0.619,0.735,0.515
Germany,DEU,1873,0.619,0.735,0.515
Germany,DEU,1874,0.619,0.725,0.507
Germany,DEU,1875,0.619,0.723,0.506
Germany,DEU,1876,0.619,0.723,0.506
Germany,DEU,1877,0.626,0.738,0.524
Germany,DEU,1878,0.624,0.734,0.518
Germany,DEU,1879,0.622,0.727,0.51
Germany,DEU,1880,0.622,0.727,0.51
Germany,DEU,1881,0.621,0.724,0.507
Germany,DEU,1882,0.619,0.708,0.492
Germany,DEU,1883,0.619,0.708,0.492
Germany,DEU,1884,0.621,0.711,0.495
Germany,DEU,1885,0.627,0.726,0.508
Germany,DEU,1886,0.627,0.726,0.508
Germany,DEU,1887,0.629,0.727,0.511
Germany,DEU,1888,0.629,0.728,0.511
Germany,DEU,1889,0.629,0.728,0.511
Germany,DEU,1890,0.66,0.756,0.559
Germany,DEU,1891,0.662,0.757,0.562
Germany,DEU,1892,0.662,0.757,0.562
Germany,DEU,1893,0.658,0.751,0.554
Germany,DEU,1894,0.655,0.745,0.547
Germany,DEU,1895,0.655,0.745,0.547
Germany,DEU,1896,0.655,0.745,0.547
Germany,DEU,1897,0.655,0.745,0.547
Germany,DEU,1898,0.656,0.747,0.553
Germany,DEU,1899,0.658,0.749,0.557
Germany,DEU,1900,0.658,0.749,0.557
Germany,DEU,1901,0.658,0.749,0.557
Germany,DEU,1902,0.658,0.749,0.557
Germany,DEU,1903,0.649,0.741,0.544
Germany,DEU,1904,0.643,0.735,0.532
Germany,DEU,1905,0.643,0.735,0.532
Germany,DEU,1906,0.643,0.735,0.532
Germany,DEU,1907,0.635,0.73,0.525
Germany,DEU,1908,0.63,0.71,0.517
Germany,DEU,1909,0.636,0.735,0.539
Germany,DEU,1910,0.636,0.735,0.539
Germany,DEU,1911,0.636,0.735,0.539
Germany,DEU,1912,0.644,0.743,0.54
Germany,DEU,1913,0.644,0.743,0.54
Germany,DEU,1914,0.627,0.714,0.512
Germany,DEU,1915,0.597,0.7,0.496
Germany,DEU,1916,0.597,0.7,0.496
Germany,DEU,1917,0.597,0.7,0.496
Germany,DEU,1918,0.616,0.717,0.521
Germany,DEU,1919,0.818,0.884,0.736
Germany,DEU,1920,0.831,0.896,0.756
Germany,DEU,1921,0.833,0.897,0.755
Germany,DEU,1922,0.833,0.897,0.755
Germany,DEU,1923,0.816,0.875,0.727
Germany,DEU,1924,0.799,0.87,0.714
Germany,DEU,1925,0.774,0.848,0.679
Germany,DEU,1926,0.79,0.859,0.698
Germany,DEU,1927,0.79,0.859,0.698
Germany,DEU,1928,0.793,0.866,0.708
Germany,DEU,1929,0.804,0.871,0.71
Germany,DEU,1930,0.783,0.858,0.693
Germany,DEU,1931,0.782,0.855,0.689
Germany,DEU,1932,0.754,0.828,0.652
Germany,DEU,1933,0.157,0.234,0.098
Germany,DEU,1934,0.027,0.047,0.013
Germany,DEU,1935,0.027,0.047,0.013
Germany,DEU,1936,0.029,0.054,0.015
Germany,DEU,1937,0.03,0.056,0.015
Germany,DEU,1938,0.03,0.053,0.014
Germany,DEU,1939,0.029,0.052,0.014
Germany,DEU,1940,0.029,0.052,0.014
Germany,DEU,1941,0.029,0.052,0.014
Germany,DEU,1942,0.029,0.052,0.014
Germany,DEU,1943,0.029,0.052,0.014
Germany,DEU,1944,0.029,0.052,0.014
Germany,DEU,1949,0.759,0.833,0.664
Germany,DEU,1950,0.82,0.882,0.731
Germany,DEU,1951,0.82,0.882,0.731
Germany,DEU,1952,0.795,0.865,0.704
Germany,DEU,1953,0.807,0.881,0.729
Germany,DEU,1954,0.82,0.889,0.749
Germany,DEU,1955,0.82,0.889,0.749
Germany,DEU,1956,0.807,0.878,0.721
Germany,DEU,1957,0.823,0.888,0.744
Germany,DEU,1958,0.821,0.881,0.737
Germany,DEU,1959,0.821,0.881,0.737
Germany,DEU,1960,0.821,0.881,0.737
Germany,DEU,1961,0.824,0.886,0.745
Germany,DEU,1962,0.832,0.899,0.763
Germany,DEU,1963,0.832,0.899,0.763
Germany,DEU,1964,0.832,0.899,0.763
Germany,DEU,1965,0.832,0.897,0.759
Germany,DEU,1966,0.832,0.891,0.747
Germany,DEU,1967,0.832,0.891,0.747
Germany,DEU,1968,0.832,0.891,0.747
Germany,DEU,1969,0.832,0.891,0.748
Germany,DEU,1970,0.835,0.893,0.748
Germany,DEU,1971,0.835,0.893,0.748
Germany,DEU,1972,0.836,0.894,0.75
Germany,DEU,1973,0.837,0.901,0.765
Germany,DEU,1974,0.837,0.901,0.765
Germany,DEU,1975,0.837,0.901,0.765
Germany,DEU,1976,0.836,0.901,0.765
Germany,DEU,1977,0.833,0.903,0.763
Germany,DEU,1978,0.833,0.903,0.763
Germany,DEU,1979,0.833,0.903,0.763
Germany,DEU,1980,0.834,0.902,0.763
Germany,DEU,1981,0.835,0.898,0.762
Germany,DEU,1982,0.835,0.898,0.762
Germany,DEU,1983,0.835,0.898,0.754
Germany,DEU,1984,0.835,0.898,0.753
Germany,DEU,1985,0.835,0.898,0.753
Germany,DEU,1986,0.835,0.898,0.753
Germany,DEU,1987,0.835,0.896,0.761
Germany,DEU,1988,0.835,0.896,0.761
Germany,DEU,1989,0.835,0.896,0.761
Germany,DEU,1990,0.873,0.927,0.807
Germany,DEU,1991,0.874,0.929,0.816
Germany,DEU,1992,0.874,0.929,0.816
Germany,DEU,1993,0.874,0.929,0.816
Germany,DEU,1994,0.874,0.928,0.814
Germany,DEU,1995,0.876,0.925,0.804
Germany,DEU,1996,0.876,0.925,0.804
Germany,DEU,1997,0.876,0.925,0.804
Germany,DEU,1998,0.877,0.926,0.806
Germany,DEU,1999,0.878,0.928,0.814
Germany,DEU,2000,0.878,0.928,0.814
Germany,DEU,2001,0.878,0.928,0.814
Germany,DEU,2002,0.877,0.926,0.809
Germany,DEU,2003,0.873,0.922,0.794
Germany,DEU,2004,0.873,0.922,0.794
Germany,DEU,2005,0.873,0.922,0.796
Germany,DEU,2006,0.875,0.923,0.802
Germany,DEU,2007,0.875,0.923,0.802
Germany,DEU,2008,0.875,0.923,0.802
Germany,DEU,2009,0.876,0.924,0.806
Germany,DEU,2010,0.88,0.929,0.816
Germany,DEU,2011,0.881,0.927,0.807
Germany,DEU,2012,0.881,0.927,0.807
Germany,DEU,2013,0.88,0.93,0.813
Germany,DEU,2014,0.875,0.924,0.796
Germany,DEU,2015,0.875,0.924,0.796
Germany,DEU,2016,0.875,0.924,0.796
Germany,DEU,2017,0.875,0.925,0.8
Germany,DEU,2018,0.877,0.927,0.809
Germany,DEU,2019,0.882,0.932,0.816
Germany,DEU,2020,0.882,0.932,0.816
Germany,DEU,2021,0.881,0.931,0.813
Germany,DEU,2022,0.877,0.927,0.806
Greece,GRC,1789,0.071,0.129,0.04
Greece,GRC,1790,0.071,0.129,0.04
Greece,GRC,1791,0.071,0.129,0.04
Greece,GRC,1792,0.071,0.129,0.04
Greece,GRC,1793,0.071,0.129,0.04
Greece,GRC,1794,0.071,0.129,0.04
Greece,GRC,1795,0.071,0.129,0.04
Greece,GRC,1796,0.071,0.129,0.04
Greece,GRC,1797,0.071,0.129,0.04
Greece,GRC,1798,0.071,0.129,0.04
Greece,GRC,1799,0.071,0.129,0.04
Greece,GRC,1800,0.071,0.129,0.04
Greece,GRC,1801,0.071,0.129,0.04
Greece,GRC,1802,0.071,0.129,0.04
Greece,GRC,1803,0.071,0.129,0.04
Greece,GRC,1804,0.071,0.129,0.04
Greece,GRC,1805,0.071,0.129,0.04
Greece,GRC,1806,0.071,0.129,0.04
Greece,GRC,1807,0.071,0.129,0.04
Greece,GRC,1808,0.071,0.129,0.04
Greece,GRC,1809,0.071,0.129,0.04
Greece,GRC,1810,0.071,0.129,0.04
Greece,GRC,1811,0.071,0.129,0.04
Greece,GRC,1812,0.071,0.129,0.04
Greece,GRC,1813,0.071,0.129,0.04
Greece,GRC,1814,0.071,0.129,0.04
Greece,GRC,1815,0.071,0.129,0.04
Greece,GRC,1816,0.071,0.129,0.04
Greece,GRC,1817,0.071,0.129,0.04
Greece,GRC,1818,0.071,0.129,0.04
Greece,GRC,1819,0.071,0.129,0.04
Greece,GRC,1820,0.071,0.129,0.04
Greece,GRC,1821,0.071,0.129,0.04
Greece,GRC,1822,0.563,0.672,0.44
Greece,GRC,1823,0.563,0.672,0.44
Greece,GRC,1824,0.563,0.672,0.44
Greece,GRC,1825,0.563,0.672,0.44
Greece,GRC,1826,0.563,0.672,0.44
Greece,GRC,1827,0.563,0.672,0.44
Greece,GRC,1828,0.563,0.672,0.44
Greece,GRC,1829,0.563,0.672,0.44
Greece,GRC,1830,0.563,0.672,0.44
Greece,GRC,1831,0.563,0.672,0.44
Greece,GRC,1832,0.563,0.672,0.44
Greece,GRC,1833,0.563,0.672,0.44
Greece,GRC,1834,0.563,0.672,0.44
Greece,GRC,1835,0.563,0.672,0.44
Greece,GRC,1836,0.563,0.672,0.44
Greece,GRC,1837,0.563,0.672,0.44
Greece,GRC,1838,0.563,0.672,0.44
Greece,GRC,1839,0.563,0.672,0.44
Greece,GRC,1840,0.563,0.672,0.44
Greece,GRC,1841,0.563,0.672,0.44
Greece,GRC,1842,0.563,0.672,0.44
Greece,GRC,1843,0.581,0.69,0.459
Greece,GRC,1844,0.671,0.779,0.551
Greece,GRC,1845,0.671,0.779,0.551
Greece,GRC,1846,0.671,0.779,0.551
Greece,GRC,1847,0.677,0.779,0.557
Greece,GRC,1848,0.683,0.779,0.563
Greece,GRC,1849,0.683,0.779,0.563
Greece,GRC,1850,0.682,0.778,0.561
Greece,GRC,1851,0.675,0.774,0.551
Greece,GRC,1852,0.675,0.774,0.551
Greece,GRC,1853,0.675,0.775,0.554
Greece,GRC,1854,0.675,0.777,0.56
Greece,GRC,1855,0.675,0.777,0.56
Greece,GRC,1856,0.675,0.775,0.557
Greece,GRC,1857,0.674,0.766,0.548
Greece,GRC,1858,0.674,0.766,0.548
Greece,GRC,1859,0.674,0.772,0.552
Greece,GRC,1860,0.674,0.779,0.558
Greece,GRC,1861,0.677,0.776,0.557
Greece,GRC,1862,0.677,0.777,0.557
Greece,GRC,1863,0.689,0.783,0.562
Greece,GRC,1864,0.689,0.783,0.562
Greece,GRC,1865,0.69,0.788,0.575
Greece,GRC,1866,0.69,0.791,0.583
Greece,GRC,1867,0.69,0.791,0.583
Greece,GRC,1868,0.687,0.783,0.566
Greece,GRC,1869,0.688,0.784,0.566
Greece,GRC,1870,0.69,0.785,0.568
Greece,GRC,1871,0.69,0.785,0.568
Greece,GRC,1872,0.683,0.783,0.558
Greece,GRC,1873,0.682,0.783,0.556
Greece,GRC,1874,0.684,0.789,0.566
Greece,GRC,1875,0.688,0.791,0.571
Greece,GRC,1876,0.689,0.787,0.566
Greece,GRC,1877,0.689,0.787,0.566
Greece,GRC,1878,0.689,0.787,0.566
Greece,GRC,1879,0.689,0.788,0.565
Greece,GRC,1880,0.691,0.789,0.565
Greece,GRC,1881,0.691,0.788,0.565
Greece,GRC,1882,0.688,0.786,0.57
Greece,GRC,1883,0.688,0.786,0.57
Greece,GRC,1884,0.688,0.786,0.57
Greece,GRC,1885,0.692,0.793,0.577
Greece,GRC,1886,0.694,0.795,0.58
Greece,GRC,1887,0.687,0.783,0.564
Greece,GRC,1888,0.687,0.783,0.564
Greece,GRC,1889,0.687,0.783,0.564
Greece,GRC,1890,0.688,0.783,0.564
Greece,GRC,1891,0.691,0.783,0.565
Greece,GRC,1892,0.688,0.787,0.572
Greece,GRC,1893,0.686,0.788,0.575
Greece,GRC,1894,0.686,0.788,0.575
Greece,GRC,1895,0.691,0.789,0.574
Greece,GRC,1896,0.693,0.789,0.574
Greece,GRC,1897,0.693,0.789,0.574
Greece,GRC,1898,0.693,0.789,0.574
Greece,GRC,1899,0.692,0.795,0.581
Greece,GRC,1900,0.692,0.796,0.582
Greece,GRC,1901,0.692,0.796,0.582
Greece,GRC,1902,0.692,0.795,0.582
Greece,GRC,1903,0.688,0.79,0.581
Greece,GRC,1904,0.688,0.79,0.581
Greece,GRC,1905,0.681,0.786,0.577
Greece,GRC,1906,0.698,0.789,0.572
Greece,GRC,1907,0.704,0.79,0.571
Greece,GRC,1908,0.704,0.79,0.571
Greece,GRC,1909,0.704,0.79,0.571
Greece,GRC,1910,0.696,0.786,0.57
Greece,GRC,1911,0.688,0.778,0.559
Greece,GRC,1912,0.689,0.787,0.569
Greece,GRC,1913,0.689,0.789,0.571
Greece,GRC,1914,0.689,0.789,0.571
Greece,GRC,1915,0.68,0.777,0.56
Greece,GRC,1916,0.674,0.769,0.552
Greece,GRC,1917,0.674,0.769,0.552
Greece,GRC,1918,0.674,0.769,0.552
Greece,GRC,1919,0.667,0.774,0.55
Greece,GRC,1920,0.66,0.763,0.531
Greece,GRC,1921,0.693,0.781,0.568
Greece,GRC,1922,0.693,0.781,0.568
Greece,GRC,1923,0.694,0.782,0.569
Greece,GRC,1924,0.7,0.797,0.591
Greece,GRC,1925,0.516,0.631,0.396
Greece,GRC,1926,0.443,0.563,0.331
Greece,GRC,1927,0.67,0.777,0.554
Greece,GRC,1928,0.671,0.772,0.551
Greece,GRC,1929,0.672,0.764,0.545
Greece,GRC,1930,0.672,0.764,0.545
Greece,GRC,1931,0.672,0.764,0.545
Greece,GRC,1932,0.672,0.767,0.549
Greece,GRC,1933,0.642,0.753,0.53
Greece,GRC,1934,0.642,0.753,0.53
Greece,GRC,1935,0.642,0.755,0.525
Greece,GRC,1936,0.05,0.087,0.026
Greece,GRC,1937,0.037,0.066,0.018
Greece,GRC,1938,0.037,0.066,0.018
Greece,GRC,1939,0.037,0.066,0.018
Greece,GRC,1940,0.047,0.085,0.026
Greece,GRC,1941,0.037,0.067,0.018
Greece,GRC,1942,0.05,0.085,0.025
Greece,GRC,1943,0.05,0.085,0.025
Greece,GRC,1944,0.054,0.091,0.028
Greece,GRC,1945,0.374,0.486,0.273
Greece,GRC,1946,0.456,0.564,0.347
Greece,GRC,1947,0.447,0.568,0.342
Greece,GRC,1948,0.434,0.542,0.326
Greece,GRC,1949,0.434,0.542,0.326
Greece,GRC,1950,0.447,0.563,0.34
Greece,GRC,1951,0.445,0.557,0.338
Greece,GRC,1952,0.444,0.553,0.339
Greece,GRC,1953,0.455,0.569,0.341
Greece,GRC,1954,0.455,0.569,0.341
Greece,GRC,1955,0.455,0.569,0.341
Greece,GRC,1956,0.447,0.558,0.333
Greece,GRC,1957,0.445,0.556,0.332
Greece,GRC,1958,0.444,0.56,0.335
Greece,GRC,1959,0.444,0.562,0.337
Greece,GRC,1960,0.444,0.562,0.337
Greece,GRC,1961,0.445,0.562,0.338
Greece,GRC,1962,0.448,0.564,0.347
Greece,GRC,1963,0.448,0.563,0.343
Greece,GRC,1964,0.446,0.553,0.326
Greece,GRC,1965,0.446,0.553,0.326
Greece,GRC,1966,0.395,0.512,0.29
Greece,GRC,1967,0.053,0.093,0.028
Greece,GRC,1968,0.038,0.069,0.019
Greece,GRC,1969,0.038,0.069,0.019
Greece,GRC,1970,0.038,0.069,0.019
Greece,GRC,1971,0.038,0.069,0.019
Greece,GRC,1972,0.038,0.069,0.019
Greece,GRC,1973,0.038,0.069,0.019
Greece,GRC,1974,0.272,0.372,0.181
Greece,GRC,1975,0.852,0.915,0.778
Greece,GRC,1976,0.871,0.923,0.799
Greece,GRC,1977,0.871,0.923,0.798
Greece,GRC,1978,0.87,0.921,0.792
Greece,GRC,1979,0.87,0.921,0.792
Greece,GRC,1980,0.87,0.921,0.792
Greece,GRC,1981,0.87,0.921,0.792
Greece,GRC,1982,0.88,0.933,0.815
Greece,GRC,1983,0.88,0.933,0.815
Greece,GRC,1984,0.898,0.942,0.836
Greece,GRC,1985,0.897,0.941,0.831
Greece,GRC,1986,0.897,0.941,0.827
Greece,GRC,1987,0.897,0.941,0.827
Greece,GRC,1988,0.897,0.941,0.827
Greece,GRC,1989,0.898,0.942,0.829
Greece,GRC,1990,0.918,0.952,0.86
Greece,GRC,1991,0.918,0.952,0.86
Greece,GRC,1992,0.918,0.952,0.86
Greece,GRC,1993,0.919,0.955,0.864
Greece,GRC,1994,0.922,0.963,0.879
Greece,GRC,1995,0.922,0.963,0.879
Greece,GRC,1996,0.922,0.961,0.873
Greece,GRC,1997,0.92,0.954,0.859
Greece,GRC,1998,0.92,0.954,0.859
Greece,GRC,1999,0.92,0.954,0.859
Greece,GRC,2000,0.921,0.953,0.856
Greece,GRC,2001,0.921,0.953,0.855
Greece,GRC,2002,0.921,0.953,0.855
Greece,GRC,2003,0.921,0.953,0.855
Greece,GRC,2004,0.918,0.958,0.868
Greece,GRC,2005,0.917,0.959,0.871
Greece,GRC,2006,0.917,0.959,0.871
Greece,GRC,2007,0.92,0.959,0.871
Greece,GRC,2008,0.925,0.958,0.872
Greece,GRC,2009,0.925,0.958,0.873
Greece,GRC,2010,0.925,0.96,0.876
Greece,GRC,2011,0.925,0.96,0.876
Greece,GRC,2012,0.925,0.959,0.871
Greece,GRC,2013,0.929,0.962,0.881
Greece,GRC,2014,0.929,0.962,0.881
Greece,GRC,2015,0.928,0.961,0.88
Greece,GRC,2016,0.923,0.957,0.867
Greece,GRC,2017,0.923,0.957,0.867
Greece,GRC,2018,0.923,0.957,0.867
Greece,GRC,2019,0.921,0.955,0.863
Greece,GRC,2020,0.903,0.948,0.846
Greece,GRC,2021,0.868,0.919,0.789
Greece,GRC,2022,0.855,0.912,0.782
Hungary,HUN,1789,0.316,0.429,0.216
Hungary,HUN,1790,0.316,0.429,0.216
Hungary,HUN,1791,0.316,0.429,0.216
Hungary,HUN,1792,0.316,0.429,0.216
Hungary,HUN,1793,0.316,0.429,0.216
Hungary,HUN,1794,0.316,0.429,0.216
Hungary,HUN,1795,0.316,0.429,0.216
Hungary,HUN,1796,0.316,0.429,0.216
Hungary,HUN,1797,0.316,0.429,0.216
Hungary,HUN,1798,0.316,0.429,0.216
Hungary,HUN,1799,0.316,0.429,0.216
Hungary,HUN,1800,0.316,0.429,0.216
Hungary,HUN,1801,0.316,0.429,0.216
Hungary,HUN,1802,0.316,0.429,0.216
Hungary,HUN,1803,0.316,0.429,0.216
Hungary,HUN,1804,0.316,0.429,0.216
Hungary,HUN,1805,0.316,0.429,0.216
Hungary,HUN,1806,0.316,0.429,0.216
Hungary,HUN,1807,0.316,0.429,0.216
Hungary,HUN,1808,0.316,0.429,0.216
Hungary,HUN,1809,0.316,0.429,0.216
Hungary,HUN,1810,0.316,0.429,0.216
Hungary,HUN,1811,0.316,0.429,0.216
Hungary,HUN,1812,0.316,0.429,0.216
Hungary,HUN,1813,0.316,0.429,0.216
Hungary,HUN,1814,0.316,0.429,0.216
Hungary,HUN,1815,0.316,0.429,0.216
Hungary,HUN,1816,0.316,0.429,0.216
Hungary,HUN,1817,0.316,0.429,0.216
Hungary,HUN,1818,0.316,0.429,0.216
Hungary,HUN,1819,0.316,0.429,0.216
Hungary,HUN,1820,0.316,0.429,0.216
Hungary,HUN,1821,0.316,0.429,0.216
Hungary,HUN,1822,0.334,0.459,0.242
Hungary,HUN,1823,0.334,0.459,0.242
Hungary,HUN,1824,0.334,0.459,0.242
Hungary,HUN,1825,0.334,0.459,0.242
Hungary,HUN,1826,0.334,0.459,0.242
Hungary,HUN,1827,0.334,0.459,0.242
Hungary,HUN,1828,0.334,0.459,0.242
Hungary,HUN,1829,0.334,0.459,0.242
Hungary,HUN,1830,0.334,0.459,0.242
Hungary,HUN,1831,0.334,0.459,0.242
Hungary,HUN,1832,0.334,0.459,0.242
Hungary,HUN,1833,0.334,0.459,0.242
Hungary,HUN,1834,0.334,0.459,0.242
Hungary,HUN,1835,0.334,0.459,0.242
Hungary,HUN,1836,0.334,0.459,0.242
Hungary,HUN,1837,0.334,0.459,0.242
Hungary,HUN,1838,0.334,0.459,0.242
Hungary,HUN,1839,0.334,0.459,0.242
Hungary,HUN,1840,0.334,0.459,0.242
Hungary,HUN,1841,0.334,0.459,0.242
Hungary,HUN,1842,0.334,0.459,0.242
Hungary,HUN,1843,0.334,0.459,0.242
Hungary,HUN,1844,0.334,0.459,0.242
Hungary,HUN,1845,0.334,0.459,0.242
Hungary,HUN,1846,0.334,0.459,0.242
Hungary,HUN,1847,0.334,0.459,0.242
Hungary,HUN,1848,0.51,0.638,0.392
Hungary,HUN,1849,0.536,0.655,0.41
Hungary,HUN,1850,0.164,0.26,0.104
Hungary,HUN,1851,0.164,0.26,0.104
Hungary,HUN,1852,0.164,0.26,0.104
Hungary,HUN,1853,0.164,0.26,0.104
Hungary,HUN,1854,0.164,0.26,0.104
Hungary,HUN,1855,0.164,0.26,0.104
Hungary,HUN,1856,0.164,0.26,0.104
Hungary,HUN,1857,0.164,0.26,0.104
Hungary,HUN,1858,0.18,0.272,0.109
Hungary,HUN,1859,0.18,0.272,0.109
Hungary,HUN,1860,0.18,0.272,0.109
Hungary,HUN,1861,0.223,0.33,0.145
Hungary,HUN,1862,0.223,0.33,0.145
Hungary,HUN,1863,0.223,0.33,0.145
Hungary,HUN,1864,0.223,0.33,0.145
Hungary,HUN,1865,0.339,0.466,0.235
Hungary,HUN,1866,0.4,0.517,0.269
Hungary,HUN,1867,0.401,0.519,0.29
Hungary,HUN,1868,0.416,0.535,0.322
Hungary,HUN,1869,0.473,0.584,0.36
Hungary,HUN,1870,0.486,0.595,0.368
Hungary,HUN,1871,0.486,0.595,0.368
Hungary,HUN,1872,0.499,0.611,0.383
Hungary,HUN,1873,0.51,0.624,0.395
Hungary,HUN,1874,0.51,0.624,0.395
Hungary,HUN,1875,0.505,0.625,0.392
Hungary,HUN,1876,0.501,0.626,0.389
Hungary,HUN,1877,0.501,0.626,0.389
Hungary,HUN,1878,0.505,0.62,0.388
Hungary,HUN,1879,0.51,0.612,0.388
Hungary,HUN,1880,0.51,0.612,0.388
Hungary,HUN,1881,0.506,0.611,0.387
Hungary,HUN,1882,0.502,0.61,0.386
Hungary,HUN,1883,0.502,0.61,0.386
Hungary,HUN,1884,0.506,0.626,0.399
Hungary,HUN,1885,0.51,0.639,0.411
Hungary,HUN,1886,0.51,0.639,0.411
Hungary,HUN,1887,0.51,0.633,0.402
Hungary,HUN,1888,0.509,0.626,0.392
Hungary,HUN,1889,0.509,0.626,0.392
Hungary,HUN,1890,0.509,0.626,0.392
Hungary,HUN,1891,0.509,0.626,0.392
Hungary,HUN,1892,0.507,0.622,0.399
Hungary,HUN,1893,0.507,0.622,0.4
Hungary,HUN,1894,0.507,0.622,0.4
Hungary,HUN,1895,0.507,0.622,0.4
Hungary,HUN,1896,0.507,0.623,0.401
Hungary,HUN,1897,0.509,0.628,0.407
Hungary,HUN,1898,0.509,0.628,0.407
Hungary,HUN,1899,0.509,0.628,0.407
Hungary,HUN,1900,0.509,0.628,0.407
Hungary,HUN,1901,0.509,0.626,0.402
Hungary,HUN,1902,0.511,0.621,0.388
Hungary,HUN,1903,0.511,0.621,0.388
Hungary,HUN,1904,0.511,0.621,0.388
Hungary,HUN,1905,0.505,0.617,0.394
Hungary,HUN,1906,0.51,0.63,0.407
Hungary,HUN,1907,0.512,0.636,0.412
Hungary,HUN,1908,0.512,0.636,0.412
Hungary,HUN,1909,0.512,0.636,0.412
Hungary,HUN,1910,0.511,0.623,0.4
Hungary,HUN,1911,0.51,0.614,0.391
Hungary,HUN,1912,0.51,0.614,0.391
Hungary,HUN,1913,0.51,0.614,0.391
Hungary,HUN,1914,0.51,0.614,0.391
Hungary,HUN,1915,0.51,0.614,0.391
Hungary,HUN,1916,0.51,0.614,0.391
Hungary,HUN,1917,0.51,0.614,0.391
Hungary,HUN,1918,0.51,0.614,0.391
Hungary,HUN,1919,0.085,0.14,0.051
Hungary,HUN,1920,0.299,0.402,0.215
Hungary,HUN,1921,0.331,0.441,0.24
Hungary,HUN,1922,0.346,0.45,0.249
Hungary,HUN,1923,0.365,0.477,0.273
Hungary,HUN,1924,0.373,0.473,0.274
Hungary,HUN,1925,0.373,0.473,0.274
Hungary,HUN,1926,0.373,0.472,0.274
Hungary,HUN,1927,0.37,0.47,0.268
Hungary,HUN,1928,0.37,0.47,0.268
Hungary,HUN,1929,0.37,0.47,0.268
Hungary,HUN,1930,0.382,0.502,0.285
Hungary,HUN,1931,0.389,0.492,0.282
