Year,country,region,brd_best,brd_high,brd_low,Code
2020,Philippines,Asia,4,4,4,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,5,5,5,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,10,10,10,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,5,5,5,PHL
2021,Philippines,Asia,10,10,10,PHL
2021,Philippines,Asia,4,4,4,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,5,5,5,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,19,19,19,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,4,4,4,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,4,4,4,PHL
2021,Philippines,Asia,5,5,5,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,5,5,5,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,4,4,4,PHL
2021,Philippines,Asia,4,4,4,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,5,5,5,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,9,9,9,PHL
2021,Philippines,Asia,1,1,1,PHL
2021,Philippines,Asia,2,2,2,PHL
2021,Philippines,Asia,3,3,3,PHL
2021,Philippines,Asia,4,4,4,PHL
2021,Philippines,Asia,2,2,2,PHL
1989,Philippines,Asia,24,24,24,PHL
1989,Philippines,Asia,55,77,55,PHL
1989,Philippines,Asia,1,1,1,PHL
1989,Philippines,Asia,5,5,5,PHL
1989,Philippines,Asia,12,12,12,PHL
1990,Philippines,Asia,8,8,8,PHL
1990,Philippines,Asia,17,17,17,PHL
1989,Philippines,Asia,43,43,43,PHL
1989,Philippines,Asia,5,5,5,PHL
1989,Philippines,Asia,23,23,23,PHL
1989,Philippines,Asia,11,11,11,PHL
1989,Philippines,Asia,9,9,9,PHL
1989,Philippines,Asia,6,6,6,PHL
1989,Philippines,Asia,5,5,5,PHL
1989,Philippines,Asia,6,6,6,PHL
1989,Philippines,Asia,2,2,2,PHL
1989,Philippines,Asia,2,2,2,PHL
1989,Philippines,Asia,3,3,3,PHL
1990,Philippines,Asia,3,3,3,PHL
1990,Philippines,Asia,9,9,9,PHL
1990,Philippines,Asia,6,6,6,PHL
1990,Philippines,Asia,11,11,11,PHL
1990,Philippines,Asia,5,5,5,PHL
1990,Philippines,Asia,5,5,5,PHL
1990,Philippines,Asia,11,11,11,PHL
1990,Philippines,Asia,6,6,6,PHL
1990,Philippines,Asia,1,1,1,PHL
1990,Philippines,Asia,7,7,7,PHL
1993,Philippines,Asia,25,25,25,PHL
1993,Philippines,Asia,47,47,47,PHL
1993,Philippines,Asia,5,5,5,PHL
1993,Philippines,Asia,0,3,0,PHL
1993,Philippines,Asia,7,7,7,PHL
1993,Philippines,Asia,17,17,17,PHL
1993,Philippines,Asia,13,13,13,PHL
1993,Philippines,Asia,10,30,10,PHL
1994,Philippines,Asia,1,1,1,PHL
1994,Philippines,Asia,10,10,10,PHL
1996,Philippines,Asia,5,5,5,PHL
2000,Philippines,Asia,4,4,4,PHL
2001,Philippines,Asia,0,2,0,PHL
2001,Philippines,Asia,0,7,0,PHL
2001,Philippines,Asia,0,3,0,PHL
2001,Philippines,Asia,0,5,0,PHL
2009,Philippines,Asia,3,3,3,PHL
2009,Philippines,Asia,7,7,7,PHL
1990,Philippines,Asia,13,13,13,PHL
1990,Philippines,Asia,16,16,16,PHL
1990,Philippines,Asia,27,27,27,PHL
1990,Philippines,Asia,21,21,21,PHL
1994,Philippines,Asia,6,6,6,PHL
1994,Philippines,Asia,17,17,17,PHL
1994,Philippines,Asia,22,22,22,PHL
1994,Philippines,Asia,11,11,11,PHL
1994,Philippines,Asia,1,1,1,PHL
1994,Philippines,Asia,3,3,3,PHL
1994,Philippines,Asia,22,30,22,PHL
1994,Philippines,Asia,22,31,22,PHL
1996,Philippines,Asia,2,2,2,PHL
1996,Philippines,Asia,21,21,21,PHL
1996,Philippines,Asia,20,20,20,PHL
1996,Philippines,Asia,11,11,11,PHL
1996,Philippines,Asia,3,3,3,PHL
1996,Philippines,Asia,2,2,2,PHL
1996,Philippines,Asia,4,4,4,PHL
1996,Philippines,Asia,15,15,15,PHL
1996,Philippines,Asia,7,7,7,PHL
1996,Philippines,Asia,9,10,9,PHL
1996,Philippines,Asia,5,5,5,PHL
1996,Philippines,Asia,21,21,21,PHL
1996,Philippines,Asia,8,8,8,PHL
1996,Philippines,Asia,7,7,7,PHL
1997,Philippines,Asia,0,2,0,PHL
1997,Philippines,Asia,37,37,37,PHL
1997,Philippines,Asia,15,15,15,PHL
1997,Philippines,Asia,11,11,11,PHL
1997,Philippines,Asia,11,14,11,PHL
1997,Philippines,Asia,8,8,8,PHL
1997,Philippines,Asia,15,15,15,PHL
1997,Philippines,Asia,1,1,1,PHL
1997,Philippines,Asia,40,40,0,PHL
1997,Philippines,Asia,9,9,9,PHL
1997,Philippines,Asia,28,28,28,PHL
1997,Philippines,Asia,12,79,12,PHL
1997,Philippines,Asia,7,9,7,PHL
1997,Philippines,Asia,7,7,7,PHL
1998,Philippines,Asia,5,5,5,PHL
1998,Philippines,Asia,6,6,6,PHL
1998,Philippines,Asia,6,6,6,PHL
1998,Philippines,Asia,2,2,2,PHL
1998,Philippines,Asia,6,6,6,PHL
1998,Philippines,Asia,7,7,7,PHL
1998,Philippines,Asia,6,6,6,PHL
1999,Philippines,Asia,2,10,2,PHL
1999,Philippines,Asia,5,5,5,PHL
1999,Philippines,Asia,6,9,6,PHL
1999,Philippines,Asia,54,54,21,PHL
1999,Philippines,Asia,8,8,8,PHL
1999,Philippines,Asia,2,2,2,PHL
1999,Philippines,Asia,16,34,16,PHL
1999,Philippines,Asia,13,13,13,PHL
2000,Philippines,Asia,6,6,6,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,16,16,16,PHL
2000,Philippines,Asia,27,27,10,PHL
2000,Philippines,Asia,16,16,16,PHL
2000,Philippines,Asia,16,16,16,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,16,16,16,PHL
2000,Philippines,Asia,8,8,8,PHL
2000,Philippines,Asia,74,74,74,PHL
2000,Philippines,Asia,38,76,38,PHL
2000,Philippines,Asia,4,4,4,PHL
2000,Philippines,Asia,5,5,5,PHL
2000,Philippines,Asia,4,4,4,PHL
2000,Philippines,Asia,4,4,4,PHL
2000,Philippines,Asia,9,9,9,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,180,180,180,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,10,10,10,PHL
2000,Philippines,Asia,41,41,41,PHL
2000,Philippines,Asia,91,91,91,PHL
2000,Philippines,Asia,21,21,21,PHL
2000,Philippines,Asia,37,37,37,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,36,36,36,PHL
2000,Philippines,Asia,45,45,45,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,17,17,17,PHL
2000,Philippines,Asia,31,31,31,PHL
2000,Philippines,Asia,41,41,41,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,6,6,6,PHL
2000,Philippines,Asia,6,6,6,PHL
2000,Philippines,Asia,12,12,12,PHL
2000,Philippines,Asia,0,10,0,PHL
2000,Philippines,Asia,6,6,6,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,10,10,10,PHL
2000,Philippines,Asia,0,3,0,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,4,4,4,PHL
2000,Philippines,Asia,12,12,12,PHL
2000,Philippines,Asia,9,9,9,PHL
2000,Philippines,Asia,10,10,10,PHL
2000,Philippines,Asia,24,30,24,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,6,6,6,PHL
2000,Philippines,Asia,4,4,4,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,8,8,8,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,6,11,6,PHL
2000,Philippines,Asia,13,13,13,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,4,4,4,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,9,9,9,PHL
2000,Philippines,Asia,10,22,10,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,1,1,1,PHL
2001,Philippines,Asia,6,6,6,PHL
2001,Philippines,Asia,10,20,10,PHL
2001,Philippines,Asia,5,5,5,PHL
2001,Philippines,Asia,6,6,6,PHL
2001,Philippines,Asia,8,8,8,PHL
2001,Philippines,Asia,4,4,4,PHL
2001,Philippines,Asia,4,4,4,PHL
2001,Philippines,Asia,2,2,2,PHL
2001,Philippines,Asia,3,3,3,PHL
2001,Philippines,Asia,2,2,2,PHL
2001,Philippines,Asia,1,1,1,PHL
2001,Philippines,Asia,6,6,6,PHL
2001,Philippines,Asia,0,2,0,PHL
2001,Philippines,Asia,3,3,3,PHL
2001,Philippines,Asia,15,15,15,PHL
2001,Philippines,Asia,3,3,3,PHL
2001,Philippines,Asia,44,44,44,PHL
2001,Philippines,Asia,3,3,3,PHL
2001,Philippines,Asia,2,2,2,PHL
2001,Philippines,Asia,2,2,2,PHL
2002,Philippines,Asia,2,2,2,PHL
2002,Philippines,Asia,3,3,3,PHL
2002,Philippines,Asia,8,8,8,PHL
2002,Philippines,Asia,3,3,3,PHL
2002,Philippines,Asia,1,1,1,PHL
2002,Philippines,Asia,4,4,4,PHL
2002,Philippines,Asia,1,1,1,PHL
2002,Philippines,Asia,0,2,0,PHL
2002,Philippines,Asia,13,13,13,PHL
2002,Philippines,Asia,1,1,1,PHL
2002,Philippines,Asia,3,3,3,PHL
2002,Philippines,Asia,4,4,4,PHL
2002,Philippines,Asia,4,4,4,PHL
2002,Philippines,Asia,0,3,0,PHL
2002,Philippines,Asia,7,12,7,PHL
2002,Philippines,Asia,1,1,1,PHL
2002,Philippines,Asia,30,30,30,PHL
2002,Philippines,Asia,1,1,1,PHL
2002,Philippines,Asia,5,5,5,PHL
2002,Philippines,Asia,5,5,5,PHL
2002,Philippines,Asia,3,3,3,PHL
2002,Philippines,Asia,4,4,4,PHL
2002,Philippines,Asia,3,3,3,PHL
2002,Philippines,Asia,1,1,1,PHL
2002,Philippines,Asia,7,7,7,PHL
2002,Philippines,Asia,9,9,9,PHL
2002,Philippines,Asia,0,6,0,PHL
2002,Philippines,Asia,4,4,4,PHL
2002,Philippines,Asia,2,2,2,PHL
2002,Philippines,Asia,0,1,0,PHL
2003,Philippines,Asia,1,1,1,PHL
2003,Philippines,Asia,28,31,28,PHL
2003,Philippines,Asia,17,17,17,PHL
2003,Philippines,Asia,0,26,0,PHL
2003,Philippines,Asia,0,26,0,PHL
2003,Philippines,Asia,3,3,3,PHL
2003,Philippines,Asia,170,170,86,PHL
2003,Philippines,Asia,3,3,3,PHL
2003,Philippines,Asia,7,16,7,PHL
2003,Philippines,Asia,6,6,6,PHL
2003,Philippines,Asia,4,6,4,PHL
2003,Philippines,Asia,4,4,4,PHL
2003,Philippines,Asia,5,5,5,PHL
2003,Philippines,Asia,2,2,2,PHL
2003,Philippines,Asia,10,10,10,PHL
2003,Philippines,Asia,10,10,10,PHL
2003,Philippines,Asia,4,4,4,PHL
2003,Philippines,Asia,114,206,114,PHL
2003,Philippines,Asia,1,1,1,PHL
2003,Philippines,Asia,2,2,2,PHL
2003,Philippines,Asia,9,13,9,PHL
2003,Philippines,Asia,20,20,20,PHL
2003,Philippines,Asia,12,12,12,PHL
2003,Philippines,Asia,12,12,12,PHL
2003,Philippines,Asia,1,1,1,PHL
2003,Philippines,Asia,8,8,3,PHL
2003,Philippines,Asia,7,11,6,PHL
2003,Philippines,Asia,6,6,6,PHL
2003,Philippines,Asia,5,5,5,PHL
2003,Philippines,Asia,3,3,3,PHL
2003,Philippines,Asia,34,41,25,PHL
2003,Philippines,Asia,3,3,3,PHL
2003,Philippines,Asia,2,2,2,PHL
2003,Philippines,Asia,3,3,3,PHL
2003,Philippines,Asia,88,107,69,PHL
2003,Philippines,Asia,19,19,19,PHL
2003,Philippines,Asia,6,6,6,PHL
2003,Philippines,Asia,7,7,7,PHL
2003,Philippines,Asia,3,3,3,PHL
2003,Philippines,Asia,8,8,8,PHL
2003,Philippines,Asia,8,8,8,PHL
2003,Philippines,Asia,8,8,8,PHL
2003,Philippines,Asia,8,8,8,PHL
2003,Philippines,Asia,3,3,3,PHL
2003,Philippines,Asia,12,12,12,PHL
2003,Philippines,Asia,4,21,4,PHL
2004,Philippines,Asia,5,5,5,PHL
2004,Philippines,Asia,4,4,4,PHL
2004,Philippines,Asia,1,1,1,PHL
2004,Philippines,Asia,2,2,2,PHL
2004,Philippines,Asia,3,3,3,PHL
2004,Philippines,Asia,3,5,3,PHL
2004,Philippines,Asia,1,2,0,PHL
2004,Philippines,Asia,2,3,0,PHL
2004,Philippines,Asia,2,10,2,PHL
2004,Philippines,Asia,2,2,2,PHL
2004,Philippines,Asia,3,7,3,PHL
2004,Philippines,Asia,2,4,2,PHL
2005,Philippines,Asia,22,37,22,PHL
2005,Philippines,Asia,3,3,3,PHL
2005,Philippines,Asia,5,5,3,PHL
2005,Philippines,Asia,2,2,2,PHL
2005,Philippines,Asia,2,2,2,PHL
2005,Philippines,Asia,4,4,4,PHL
2005,Philippines,Asia,1,1,1,PHL
2006,Philippines,Asia,1,14,1,PHL
2006,Philippines,Asia,6,6,6,PHL
2006,Philippines,Asia,1,1,1,PHL
2006,Philippines,Asia,2,2,2,PHL
2006,Philippines,Asia,2,2,2,PHL
2006,Philippines,Asia,4,4,4,PHL
2007,Philippines,Asia,3,3,3,PHL
2007,Philippines,Asia,4,4,4,PHL
2007,Philippines,Asia,19,19,19,PHL
2007,Philippines,Asia,2,2,2,PHL
2007,Philippines,Asia,17,22,17,PHL
2007,Philippines,Asia,4,4,4,PHL
2008,Philippines,Asia,2,2,2,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,1,5,1,PHL
2008,Philippines,Asia,1,6,1,PHL
2008,Philippines,Asia,0,1,0,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,0,6,0,PHL
2008,Philippines,Asia,6,8,6,PHL
2008,Philippines,Asia,7,28,7,PHL
2008,Philippines,Asia,2,2,2,PHL
2008,Philippines,Asia,9,9,9,PHL
2008,Philippines,Asia,18,18,18,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,10,10,10,PHL
2008,Philippines,Asia,2,2,2,PHL
2008,Philippines,Asia,2,3,2,PHL
2008,Philippines,Asia,2,2,2,PHL
2008,Philippines,Asia,0,2,0,PHL
2008,Philippines,Asia,8,8,8,PHL
2008,Philippines,Asia,8,8,8,PHL
2008,Philippines,Asia,5,5,5,PHL
2008,Philippines,Asia,7,11,7,PHL
2008,Philippines,Asia,4,4,4,PHL
2008,Philippines,Asia,0,1,0,PHL
2008,Philippines,Asia,0,1,0,PHL
2008,Philippines,Asia,0,20,0,PHL
2008,Philippines,Asia,5,5,5,PHL
2008,Philippines,Asia,18,18,18,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,0,2,0,PHL
2008,Philippines,Asia,0,5,0,PHL
2008,Philippines,Asia,5,5,5,PHL
2008,Philippines,Asia,13,16,13,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,1,20,1,PHL
2008,Philippines,Asia,2,2,2,PHL
2008,Philippines,Asia,3,8,3,PHL
2008,Philippines,Asia,7,7,7,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,3,3,3,PHL
2008,Philippines,Asia,4,4,4,PHL
2008,Philippines,Asia,7,7,7,PHL
2008,Philippines,Asia,9,9,9,PHL
2008,Philippines,Asia,10,10,10,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,0,7,0,PHL
2008,Philippines,Asia,8,8,8,PHL
2008,Philippines,Asia,11,11,11,PHL
2008,Philippines,Asia,4,4,4,PHL
2008,Philippines,Asia,7,7,7,PHL
2008,Philippines,Asia,8,8,8,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,0,13,0,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,8,14,8,PHL
2008,Philippines,Asia,19,19,19,PHL
2008,Philippines,Asia,0,12,0,PHL
2008,Philippines,Asia,0,2,0,PHL
2008,Philippines,Asia,5,5,5,PHL
2008,Philippines,Asia,5,5,5,PHL
2008,Philippines,Asia,0,16,0,PHL
2008,Philippines,Asia,3,3,3,PHL
2008,Philippines,Asia,0,2,0,PHL
2008,Philippines,Asia,3,3,3,PHL
2008,Philippines,Asia,1,1,1,PHL
2008,Philippines,Asia,1,3,1,PHL
2008,Philippines,Asia,0,2,0,PHL
2008,Philippines,Asia,0,2,0,PHL
2008,Philippines,Asia,3,3,3,PHL
2008,Philippines,Asia,11,58,11,PHL
2008,Philippines,Asia,0,5,0,PHL
2008,Philippines,Asia,3,6,3,PHL
2008,Philippines,Asia,2,6,2,PHL
2008,Philippines,Asia,0,6,0,PHL
2008,Philippines,Asia,0,1,0,PHL
2008,Philippines,Asia,0,1,0,PHL
2008,Philippines,Asia,0,1,0,PHL
2008,Philippines,Asia,3,3,3,PHL
2008,Philippines,Asia,0,6,0,PHL
2008,Philippines,Asia,0,8,0,PHL
2008,Philippines,Asia,2,3,2,PHL
2009,Philippines,Asia,0,7,0,PHL
2009,Philippines,Asia,0,7,0,PHL
2009,Philippines,Asia,6,6,6,PHL
2009,Philippines,Asia,6,6,6,PHL
2009,Philippines,Asia,20,20,20,PHL
2009,Philippines,Asia,16,16,16,PHL
2009,Philippines,Asia,16,16,16,PHL
2009,Philippines,Asia,0,6,0,PHL
2009,Philippines,Asia,5,5,5,PHL
2009,Philippines,Asia,4,4,4,PHL
2009,Philippines,Asia,2,2,2,PHL
2009,Philippines,Asia,8,8,8,PHL
2009,Philippines,Asia,4,4,4,PHL
2009,Philippines,Asia,2,2,2,PHL
2009,Philippines,Asia,2,2,2,PHL
2009,Philippines,Asia,1,1,1,PHL
2009,Philippines,Asia,4,4,4,PHL
2009,Philippines,Asia,27,27,27,PHL
2009,Philippines,Asia,2,2,2,PHL
2009,Philippines,Asia,13,13,13,PHL
2009,Philippines,Asia,4,4,4,PHL
2009,Philippines,Asia,9,9,9,PHL
2009,Philippines,Asia,7,7,7,PHL
2009,Philippines,Asia,5,5,5,PHL
2009,Philippines,Asia,2,2,2,PHL
2009,Philippines,Asia,5,5,5,PHL
2009,Philippines,Asia,6,6,0,PHL
2009,Philippines,Asia,7,7,7,PHL
2009,Philippines,Asia,7,7,7,PHL
2009,Philippines,Asia,5,5,5,PHL
2009,Philippines,Asia,2,2,2,PHL
2009,Philippines,Asia,4,4,4,PHL
2009,Philippines,Asia,46,46,46,PHL
2009,Philippines,Asia,30,30,30,PHL
2009,Philippines,Asia,7,7,7,PHL
2009,Philippines,Asia,1,1,1,PHL
2009,Philippines,Asia,1,1,1,PHL
2009,Philippines,Asia,5,5,5,PHL
2009,Philippines,Asia,5,5,5,PHL
2009,Philippines,Asia,0,7,0,PHL
2009,Philippines,Asia,1,1,1,PHL
2009,Philippines,Asia,7,7,7,PHL
2009,Philippines,Asia,10,10,10,PHL
2009,Philippines,Asia,2,2,2,PHL
2009,Philippines,Asia,1,1,1,PHL
2009,Philippines,Asia,1,1,1,PHL
2010,Philippines,Asia,1,1,1,PHL
2010,Philippines,Asia,1,1,1,PHL
2010,Philippines,Asia,0,1,0,PHL
2011,Philippines,Asia,3,3,3,PHL
2011,Philippines,Asia,9,9,9,PHL
2011,Philippines,Asia,1,1,1,PHL
2011,Philippines,Asia,25,28,25,PHL
2011,Philippines,Asia,4,4,4,PHL
2011,Philippines,Asia,4,4,4,PHL
2011,Philippines,Asia,1,1,1,PHL
2011,Philippines,Asia,3,3,3,PHL
2011,Philippines,Asia,8,8,8,PHL
2011,Philippines,Asia,21,21,21,PHL
2011,Philippines,Asia,4,4,4,PHL
2012,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,2,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,0,1,0,PHL
2014,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,65,83,65,PHL
2016,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,4,4,4,PHL
2020,Philippines,Asia,1,1,1,PHL
1993,Philippines,Asia,6,7,6,PHL
1993,Philippines,Asia,24,24,24,PHL
1994,Philippines,Asia,48,48,48,PHL
1994,Philippines,Asia,8,8,8,PHL
1994,Philippines,Asia,5,5,5,PHL
1994,Philippines,Asia,3,3,3,PHL
1994,Philippines,Asia,5,5,5,PHL
1994,Philippines,Asia,23,23,23,PHL
1995,Philippines,Asia,10,10,10,PHL
1995,Philippines,Asia,38,38,38,PHL
1995,Philippines,Asia,7,7,7,PHL
1995,Philippines,Asia,13,19,13,PHL
1995,Philippines,Asia,16,16,16,PHL
1995,Philippines,Asia,32,32,32,PHL
1996,Philippines,Asia,7,10,7,PHL
1996,Philippines,Asia,14,14,14,PHL
1996,Philippines,Asia,7,7,7,PHL
1996,Philippines,Asia,4,4,4,PHL
1996,Philippines,Asia,9,9,9,PHL
1996,Philippines,Asia,4,4,4,PHL
1997,Philippines,Asia,12,12,12,PHL
1997,Philippines,Asia,4,4,4,PHL
1997,Philippines,Asia,21,21,21,PHL
1997,Philippines,Asia,5,5,5,PHL
1997,Philippines,Asia,7,7,7,PHL
1997,Philippines,Asia,0,4,0,PHL
1997,Philippines,Asia,17,17,17,PHL
1997,Philippines,Asia,3,3,3,PHL
1998,Philippines,Asia,3,3,3,PHL
1998,Philippines,Asia,14,14,14,PHL
1998,Philippines,Asia,3,3,3,PHL
1998,Philippines,Asia,12,12,12,PHL
1998,Philippines,Asia,6,6,6,PHL
1998,Philippines,Asia,5,5,5,PHL
1998,Philippines,Asia,1,1,1,PHL
1998,Philippines,Asia,5,5,5,PHL
1998,Philippines,Asia,5,5,5,PHL
1998,Philippines,Asia,1,1,1,PHL
1999,Philippines,Asia,3,10,3,PHL
1999,Philippines,Asia,2,2,2,PHL
1999,Philippines,Asia,0,2,0,PHL
1999,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,6,6,6,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,3,9,3,PHL
2000,Philippines,Asia,11,11,11,PHL
2000,Philippines,Asia,9,9,9,PHL
2000,Philippines,Asia,17,17,17,PHL
2000,Philippines,Asia,60,60,60,PHL
2000,Philippines,Asia,1,3,1,PHL
2000,Philippines,Asia,0,11,0,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,16,18,16,PHL
2000,Philippines,Asia,14,14,14,PHL
2000,Philippines,Asia,7,7,7,PHL
2000,Philippines,Asia,8,8,8,PHL
2000,Philippines,Asia,12,48,8,PHL
2000,Philippines,Asia,105,105,105,PHL
2000,Philippines,Asia,19,19,19,PHL
2000,Philippines,Asia,16,16,16,PHL
2000,Philippines,Asia,18,18,18,PHL
2000,Philippines,Asia,1,1,0,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,2,2,2,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,8,8,8,PHL
2000,Philippines,Asia,12,12,12,PHL
2000,Philippines,Asia,6,6,6,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,3,3,3,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,1,1,1,PHL
2000,Philippines,Asia,0,1,0,PHL
2000,Philippines,Asia,2,2,2,PHL
2001,Philippines,Asia,1,1,1,PHL
2001,Philippines,Asia,3,3,3,PHL
2001,Philippines,Asia,11,11,11,PHL
2001,Philippines,Asia,1,1,1,PHL
2001,Philippines,Asia,15,29,15,PHL
2001,Philippines,Asia,4,4,4,PHL
2001,Philippines,Asia,12,13,12,PHL
2001,Philippines,Asia,6,6,6,PHL
2001,Philippines,Asia,3,3,3,PHL
2001,Philippines,Asia,4,4,4,PHL
